student_id,week,attendance,grade,behavior_text,age,gender,scholarship,debt,tuition_up_to_date,courses_enrolled,courses_passed,dropout_label
STU1560,15,100.0,76.1,Attended but disengaged,18,1,1,0,1,5,4,0
STU1561,1,93.5,73.1,Quiet in class,20,0,0,0,1,5,5,0
STU1561,2,93.7,73.4,Moderate effort observed,20,0,0,0,1,5,5,0
STU1561,3,92.0,73.0,Completed the quiz,20,0,0,0,1,5,5,0
STU1561,4,90.3,73.2,Quiet in class,20,0,0,0,1,5,5,0
STU1561,5,91.5,73.7,Regular attendance,20,0,0,0,1,5,5,0
STU1561,6,93.1,72.6,No significant changes,20,0,0,0,1,5,5,0
STU1561,7,92.8,73.8,Standard participation,20,0,0,0,1,5,5,0
STU1561,8,91.0,73.9,Satisfactory attendance record,20,0,0,0,1,5,5,0
STU1561,9,90.9,72.8,Followed instructions,20,0,0,0,1,5,5,0
STU1561,10,91.3,73.9,Followed instructions,20,0,0,0,1,5,5,0
STU1561,11,92.4,75.7,Satisfactory attendance record,20,0,0,0,1,5,5,0
STU1561,12,92.8,76.6,Submitted assignment,20,0,0,0,1,5,5,0
STU1561,13,93.7,78.2,Adequate performance noted,20,0,0,0,1,5,5,0
STU1561,14,94.1,77.0,Present but passive,20,0,0,0,1,5,5,0
STU1561,15,94.0,77.5,Present but passive,20,0,0,0,1,5,5,0
STU1562,1,70.7,83.0,Average performance,23,1,0,0,1,6,6,0
STU1562,2,69.7,81.4,Met the basic requirements,23,1,0,0,1,6,6,0
STU1562,3,68.3,80.2,Completed the quiz,23,1,0,0,1,6,6,0
STU1562,4,68.7,81.9,Submitted assignment,23,1,0,0,1,6,6,0
STU1562,5,67.0,82.8,Moderate effort observed,23,1,0,0,1,6,6,0
STU1562,6,68.2,84.2,Standard participation,23,1,0,0,1,6,6,0
STU1562,7,70.0,83.9,Satisfactory attendance record,23,1,0,0,1,6,6,0
STU1562,8,68.5,85.4,Average performance,23,1,0,0,1,6,6,0
STU1562,9,68.4,85.8,Met the basic requirements,23,1,0,0,1,6,6,0
STU1562,10,68.4,85.6,Quiet in class,23,1,0,0,1,6,6,0
STU1562,11,66.6,85.6,Satisfactory attendance record,23,1,0,0,1,6,6,0
STU1562,12,66.4,84.2,Standard participation,23,1,0,0,1,6,6,0
STU1562,13,65.6,84.3,Submitted assignment,23,1,0,0,1,6,6,0
STU1562,14,65.6,83.9,Attended but disengaged,23,1,0,0,1,6,6,0
STU1562,15,66.0,83.3,Met the basic requirements,23,1,0,0,1,6,6,0
STU1563,1,62.5,66.9,Satisfactory attendance record,18,0,1,0,1,5,4,0
STU1563,2,61.7,67.9,Average performance,18,0,1,0,1,5,4,0
STU1563,3,59.9,68.2,Average performance,18,0,1,0,1,5,4,0
STU1563,4,61.3,69.3,Present but passive,18,0,1,0,1,5,4,0
STU1563,5,61.6,69.9,Quiet in class,18,0,1,0,1,5,4,0
STU1563,6,62.8,70.9,Regular attendance,18,0,1,0,1,5,4,0
STU1563,7,64.4,69.8,Completed the quiz,18,0,1,0,1,5,4,0
STU1563,8,63.1,68.1,Quiet in class,18,0,1,0,1,5,4,0
STU1563,9,63.2,69.4,Adequate performance noted,18,0,1,0,1,5,4,0
STU1563,10,63.9,70.8,Regular attendance,18,0,1,0,1,5,4,0
STU1563,11,63.5,71.8,Adequate performance noted,18,0,1,0,1,5,4,0
STU1563,12,63.6,73.0,Regular attendance,18,0,1,0,1,5,4,0
STU1563,13,64.6,71.4,No significant changes,18,0,1,0,1,5,4,0
STU1563,14,63.5,70.3,Submitted assignment,18,0,1,0,1,5,4,0
STU1563,15,64.7,72.2,Average performance,18,0,1,0,1,5,4,0
STU1564,1,68.4,93.7,Moderate effort observed,22,0,0,0,1,5,4,0
STU1564,2,70.2,93.9,Moderate effort observed,22,0,0,0,1,5,4,0
STU1564,3,68.8,93.0,Quiet in class,22,0,0,0,1,5,4,0
STU1564,4,68.3,94.5,No significant changes,22,0,0,0,1,5,4,0
STU1564,5,67.6,95.3,Met the basic requirements,22,0,0,0,1,5,4,0
STU1564,6,68.5,94.5,Moderate effort observed,22,0,0,0,1,5,4,0
STU1564,7,69.1,95.7,On-time submission with minor errors,22,0,0,0,1,5,4,0
STU1564,8,70.8,95.1,No significant changes,22,0,0,0,1,5,4,0
STU1564,9,71.2,96.0,Average performance,22,0,0,0,1,5,4,0
STU1564,10,72.8,95.6,Present but passive,22,0,0,0,1,5,4,0
STU1564,11,71.9,94.6,Attended but disengaged,22,0,0,0,1,5,4,0
STU1564,12,71.3,93.8,Met the basic requirements,22,0,0,0,1,5,4,0
STU1564,13,71.2,93.7,No significant changes,22,0,0,0,1,5,4,0
STU1564,14,70.4,92.7,Followed instructions,22,0,0,0,1,5,4,0
STU1564,15,69.2,91.3,Completed the quiz,22,0,0,0,1,5,4,0
STU1565,1,91.6,67.6,On-time submission with minor errors,24,0,1,0,1,7,6,0
STU1565,2,90.5,67.9,On-time submission with minor errors,24,0,1,0,1,7,6,0
STU1565,3,89.9,69.7,Standard participation,24,0,1,0,1,7,6,0
STU1565,4,89.0,68.5,Followed instructions,24,0,1,0,1,7,6,0
STU1565,5,90.7,67.5,Submitted assignment,24,0,1,0,1,7,6,0
STU1565,6,91.3,67.3,Completed the quiz,24,0,1,0,1,7,6,0
STU1565,7,89.5,68.6,Followed instructions,24,0,1,0,1,7,6,0
STU1565,8,89.7,68.6,Completed the quiz,24,0,1,0,1,7,6,0
STU1565,9,89.9,70.3,Attended but disengaged,24,0,1,0,1,7,6,0
STU1565,10,91.8,70.9,Met the basic requirements,24,0,1,0,1,7,6,0
STU1565,11,90.3,71.5,Moderate effort observed,24,0,1,0,1,7,6,0
STU1565,12,91.6,70.6,Average performance,24,0,1,0,1,7,6,0
STU1565,13,93.6,69.8,Submitted assignment,24,0,1,0,1,7,6,0
STU1565,14,94.2,71.1,Followed instructions,24,0,1,0,1,7,6,0
STU1565,15,94.2,73.0,Quiet in class,24,0,1,0,1,7,6,0
STU1566,1,62.6,77.5,Adequate performance noted,18,0,0,0,1,7,6,0
STU1566,2,64.5,76.8,Average performance,18,0,0,0,1,7,6,0
STU1566,3,66.0,76.4,Attended but disengaged,18,0,0,0,1,7,6,0
STU1566,4,67.8,76.2,Followed instructions,18,0,0,0,1,7,6,0
STU1566,5,66.0,77.2,Adequate performance noted,18,0,0,0,1,7,6,0
STU1566,6,66.2,77.6,Present but passive,18,0,0,0,1,7,6,0
STU1566,7,65.6,77.0,Met the basic requirements,18,0,0,0,1,7,6,0
STU1566,8,63.9,78.1,Quiet in class,18,0,0,0,1,7,6,0
STU1566,9,64.1,76.7,No significant changes,18,0,0,0,1,7,6,0
STU1566,10,62.7,76.5,Average performance,18,0,0,0,1,7,6,0
STU1566,11,63.9,78.3,On-time submission with minor errors,18,0,0,0,1,7,6,0
STU1566,12,63.5,79.0,Regular attendance,18,0,0,0,1,7,6,0
STU1566,13,62.1,80.8,Met the basic requirements,18,0,0,0,1,7,6,0
STU1566,14,61.8,81.6,On-time submission with minor errors,18,0,0,0,1,7,6,0
STU1566,15,61.2,80.6,Adequate performance noted,18,0,0,0,1,7,6,0
STU1567,1,51.1,79.2,Moderate effort observed,19,1,1,1,1,4,1,1
STU1567,2,48.1,75.3,Incomplete homework,19,1,1,1,1,4,1,1
STU1567,3,47.1,71.3,Struggling with concepts,19,1,1,1,1,4,1,1
STU1567,4,45.5,70.2,Did not pay attention,19,1,1,1,1,4,1,1
STU1567,5,44.4,68.6,No homework submitted,19,1,1,1,1,4,1,1
STU1567,6,42.9,67.4,Failed the weekly quiz,19,1,1,1,1,4,1,1
STU1567,7,40.5,63.5,No homework submitted,19,1,1,1,1,4,1,1
STU1567,8,36.2,61.2,Frequently late to class,19,1,1,1,1,4,1,1
STU1567,9,33.4,57.6,Frequently late to class,19,1,1,1,1,4,1,1
STU1567,10,28.9,54.0,Frequently late to class,19,1,1,1,1,4,1,1
STU1567,11,26.7,51.8,Failed the weekly quiz,19,1,1,1,1,4,1,1
STU1567,12,24.2,48.0,Frequently late to class,19,1,1,1,1,4,1,1
STU1567,13,19.2,44.6,Late submission of assignment,19,1,1,1,1,4,1,1
STU1567,14,17.0,42.7,Frequently late to class,19,1,1,1,1,4,1,1
STU1567,15,15.2,39.9,Rude to classmates,19,1,1,1,1,4,1,1
STU1568,1,95.1,35.1,Did not pay attention,20,1,0,0,1,5,5,0
STU1568,2,94.9,35.1,Struggling with concepts,20,1,0,0,1,5,5,0
STU1568,3,96.7,33.3,Showed signs of academic distress,20,1,0,0,1,5,5,0
STU1568,4,95.5,34.6,Rude to classmates,20,1,0,0,1,5,5,0
STU1568,5,96.7,34.2,Late submission of assignment,20,1,0,0,1,5,5,0
STU1568,6,96.5,32.8,Missed multiple deadlines,20,1,0,0,1,5,5,0
STU1568,7,97.1,31.5,Frequently late to class,20,1,0,0,1,5,5,0
STU1568,8,98.5,30.0,Failed the weekly quiz,20,1,0,0,1,5,5,0
STU1568,9,98.9,28.6,Absent without leave,20,1,0,0,1,5,5,0
STU1568,10,100.0,29.8,Declined to participate in activities,20,1,0,0,1,5,5,0
STU1568,11,99.1,27.9,Declined to participate in activities,20,1,0,0,1,5,5,0
STU1568,12,100.0,26.5,Showed signs of academic distress,20,1,0,0,1,5,5,0
STU1568,13,99.2,28.2,Absent without leave,20,1,0,0,1,5,5,0
STU1568,14,100.0,26.3,Absent without leave,20,1,0,0,1,5,5,0
STU1568,15,98.9,24.8,Disruptive behavior in class,20,1,0,0,1,5,5,0
STU1569,1,44.7,70.0,Absent without leave,20,1,1,0,1,7,7,0
STU1569,2,42.8,69.9,Needs improvement in discipline,20,1,1,0,1,7,7,0
STU1569,3,41.5,69.9,Rude to classmates,20,1,1,0,1,7,7,0
STU1569,4,40.3,71.5,Showed signs of academic distress,20,1,1,0,1,7,7,0
STU1569,5,39.7,71.1,Declined to participate in activities,20,1,1,0,1,7,7,0
STU1569,6,38.4,70.6,Declined to participate in activities,20,1,1,0,1,7,7,0
STU1569,7,39.0,69.1,Declined to participate in activities,20,1,1,0,1,7,7,0
STU1569,8,38.8,68.6,Needs improvement in discipline,20,1,1,0,1,7,7,0
STU1569,9,38.7,66.6,Late submission of assignment,20,1,1,0,1,7,7,0
STU1569,10,40.0,67.8,Needs improvement in discipline,20,1,1,0,1,7,7,0
STU1569,11,38.0,66.0,Declined to participate in activities,20,1,1,0,1,7,7,0
STU1569,12,39.6,67.8,Needs improvement in discipline,20,1,1,0,1,7,7,0
STU1569,13,40.5,67.0,No homework submitted,20,1,1,0,1,7,7,0
STU1569,14,41.1,66.5,Sleeping in class,20,1,1,0,1,7,7,0
STU1569,15,41.2,66.5,Struggling with concepts,20,1,1,0,1,7,7,0
STU1570,1,65.0,87.5,Submitted assignment,23,0,0,0,1,5,5,0
STU1570,2,64.8,87.8,Regular attendance,23,0,0,0,1,5,5,0
STU1570,3,65.8,87.4,Satisfactory attendance record,23,0,0,0,1,5,5,0
STU1570,4,65.6,86.1,Submitted assignment,23,0,0,0,1,5,5,0
STU1570,5,64.5,86.3,Submitted assignment,23,0,0,0,1,5,5,0
STU1570,6,63.8,84.8,Followed instructions,23,0,0,0,1,5,5,0
STU1570,7,62.9,83.4,No significant changes,23,0,0,0,1,5,5,0
STU1570,8,62.5,83.2,Attended but disengaged,23,0,0,0,1,5,5,0
STU1570,9,62.9,81.4,Average performance,23,0,0,0,1,5,5,0
STU1570,10,64.8,82.8,Moderate effort observed,23,0,0,0,1,5,5,0
STU1570,11,64.4,81.4,On-time submission with minor errors,23,0,0,0,1,5,5,0
STU1570,12,65.2,81.5,On-time submission with minor errors,23,0,0,0,1,5,5,0
STU1570,13,63.4,82.3,On-time submission with minor errors,23,0,0,0,1,5,5,0
STU1570,14,64.7,82.2,Followed instructions,23,0,0,0,1,5,5,0
STU1570,15,65.3,81.4,Quiet in class,23,0,0,0,1,5,5,0
STU1571,1,70.1,84.0,Adequate performance noted,23,0,0,0,1,4,4,0
STU1571,2,70.6,83.0,Moderate effort observed,23,0,0,0,1,4,4,0
STU1571,3,69.4,81.4,Met the basic requirements,23,0,0,0,1,4,4,0
STU1571,4,69.9,81.8,Moderate effort observed,23,0,0,0,1,4,4,0
STU1571,5,71.2,83.3,Moderate effort observed,23,0,0,0,1,4,4,0
STU1571,6,72.6,84.6,Attended but disengaged,23,0,0,0,1,4,4,0
STU1571,7,70.6,83.6,No significant changes,23,0,0,0,1,4,4,0
STU1571,8,70.3,84.0,Present but passive,23,0,0,0,1,4,4,0
STU1571,9,70.3,83.1,Submitted assignment,23,0,0,0,1,4,4,0
STU1571,10,70.3,82.0,No significant changes,23,0,0,0,1,4,4,0
STU1571,11,69.3,80.9,Adequate performance noted,23,0,0,0,1,4,4,0
STU1571,12,68.9,82.9,Quiet in class,23,0,0,0,1,4,4,0
STU1571,13,69.6,81.4,Adequate performance noted,23,0,0,0,1,4,4,0
STU1571,14,69.4,82.5,No significant changes,23,0,0,0,1,4,4,0
STU1571,15,70.1,80.8,Regular attendance,23,0,0,0,1,4,4,0
STU1572,1,98.1,89.1,Engaged in group discussions,25,1,0,0,1,7,6,0
STU1572,2,99.5,90.8,Showed great improvement,25,1,0,0,1,7,6,0
STU1572,3,100.0,91.0,Strong problem-solving ability,25,1,0,0,1,7,6,0
STU1572,4,100.0,91.7,Strong problem-solving ability,25,1,0,0,1,7,6,0
STU1572,5,99.1,90.6,Engaged in group discussions,25,1,0,0,1,7,6,0
STU1572,6,98.4,90.2,Demonstrated strong leadership,25,1,0,0,1,7,6,0
STU1572,7,99.2,91.7,Excellent presentation skills,25,1,0,0,1,7,6,0
STU1572,8,98.4,93.1,Excellent presentation skills,25,1,0,0,1,7,6,0
STU1572,9,97.2,94.9,Submitted assignment on time,25,1,0,0,1,7,6,0
STU1572,10,97.6,94.3,Helped peers with coursework,25,1,0,0,1,7,6,0
STU1572,11,95.7,94.8,Asked insightful questions,25,1,0,0,1,7,6,0
STU1572,12,95.4,96.7,Showed great improvement,25,1,0,0,1,7,6,0
STU1572,13,94.5,95.7,Enthusiastic about the topic,25,1,0,0,1,7,6,0
STU1572,14,93.3,96.3,Submitted assignment on time,25,1,0,0,1,7,6,0
STU1572,15,94.8,95.8,Demonstrated strong leadership,25,1,0,0,1,7,6,0
STU1573,1,81.9,69.6,Adequate performance noted,21,0,1,1,1,6,6,0
STU1573,2,82.7,70.0,Satisfactory attendance record,21,0,1,1,1,6,6,0
STU1573,3,82.9,69.8,Adequate performance noted,21,0,1,1,1,6,6,0
STU1573,4,84.1,69.4,Satisfactory attendance record,21,0,1,1,1,6,6,0
STU1573,5,85.7,69.5,On-time submission with minor errors,21,0,1,1,1,6,6,0
STU1573,6,83.8,69.6,Moderate effort observed,21,0,1,1,1,6,6,0
STU1573,7,83.2,70.2,Satisfactory attendance record,21,0,1,1,1,6,6,0
STU1573,8,84.5,70.4,Quiet in class,21,0,1,1,1,6,6,0
STU1573,9,83.7,70.3,Attended but disengaged,21,0,1,1,1,6,6,0
STU1573,10,84.9,69.1,Average performance,21,0,1,1,1,6,6,0
STU1573,11,84.5,67.7,Attended but disengaged,21,0,1,1,1,6,6,0
STU1573,12,85.0,68.3,Present but passive,21,0,1,1,1,6,6,0
STU1573,13,85.4,67.6,Present but passive,21,0,1,1,1,6,6,0
STU1573,14,83.8,69.5,Met the basic requirements,21,0,1,1,1,6,6,0
STU1573,15,84.6,70.8,No significant changes,21,0,1,1,1,6,6,0
STU1574,1,86.2,91.8,Active participation in class,22,0,1,0,1,6,6,0
STU1574,2,87.5,93.7,Submitted assignment on time,22,0,1,0,1,6,6,0
STU1574,3,88.5,95.1,Excellent presentation skills,22,0,1,0,1,6,6,0
STU1574,4,90.1,96.7,Outstanding project submission,22,0,1,0,1,6,6,0
STU1574,5,90.2,98.1,Active participation in class,22,0,1,0,1,6,6,0
STU1574,6,91.2,97.6,Demonstrated strong leadership,22,0,1,0,1,6,6,0
STU1574,7,90.3,99.1,Strong problem-solving ability,22,0,1,0,1,6,6,0
STU1574,8,90.6,97.1,Strong problem-solving ability,22,0,1,0,1,6,6,0
STU1574,9,91.6,97.5,Excellent presentation skills,22,0,1,0,1,6,6,0
STU1574,10,92.8,98.2,Consistent performance,22,0,1,0,1,6,6,0
STU1574,11,90.9,99.2,Completed extra credit work,22,0,1,0,1,6,6,0
STU1574,12,90.8,100.0,Engaged in group discussions,22,0,1,0,1,6,6,0
STU1574,13,88.9,99.2,Showed great improvement,22,0,1,0,1,6,6,0
STU1574,14,87.6,97.3,Outstanding project submission,22,0,1,0,1,6,6,0
STU1574,15,89.3,96.6,Submitted assignment on time,22,0,1,0,1,6,6,0
STU1575,1,86.3,79.8,Completed the quiz,19,1,0,1,1,6,6,0
STU1575,2,87.5,79.0,Followed instructions,19,1,0,1,1,6,6,0
STU1575,3,86.0,78.5,Satisfactory attendance record,19,1,0,1,1,6,6,0
STU1575,4,84.6,80.3,Outstanding project submission,19,1,0,1,1,6,6,0
STU1575,5,83.1,80.5,Demonstrated strong leadership,19,1,0,1,1,6,6,0
STU1575,6,83.6,80.0,Satisfactory attendance record,19,1,0,1,1,6,6,0
STU1575,7,82.9,80.3,Active participation in class,19,1,0,1,1,6,6,0
STU1575,8,82.8,78.7,Met the basic requirements,19,1,0,1,1,6,6,0
STU1575,9,81.6,78.2,Standard participation,19,1,0,1,1,6,6,0
STU1575,10,80.8,76.5,Average performance,19,1,0,1,1,6,6,0
STU1575,11,82.4,75.5,Present but passive,19,1,0,1,1,6,6,0
STU1575,12,80.8,74.5,No significant changes,19,1,0,1,1,6,6,0
STU1575,13,82.0,75.7,Quiet in class,19,1,0,1,1,6,6,0
STU1575,14,82.9,74.9,Regular attendance,19,1,0,1,1,6,6,0
STU1575,15,81.7,76.6,Regular attendance,19,1,0,1,1,6,6,0
STU1576,1,52.9,36.5,Frequently late to class,20,1,0,1,0,3,1,1
STU1576,2,50.9,32.7,Frequently late to class,20,1,0,1,0,3,1,1
STU1576,3,49.3,31.0,Struggling with concepts,20,1,0,1,0,3,1,1
STU1576,4,47.0,27.3,Sleeping in class,20,1,0,1,0,3,1,1
STU1576,5,45.3,25.0,Late submission of assignment,20,1,0,1,0,3,1,1
STU1576,6,45.1,21.7,Disruptive behavior in class,20,1,0,1,0,3,1,1
STU1576,7,41.1,17.7,Rude to classmates,20,1,0,1,0,3,1,1
STU1576,8,38.1,16.0,Showed signs of academic distress,20,1,0,1,0,3,1,1
STU1576,9,37.9,15.2,Failed the weekly quiz,20,1,0,1,0,3,1,1
STU1576,10,35.2,13.0,Disruptive behavior in class,20,1,0,1,0,3,1,1
STU1576,11,31.0,13.0,Failed the weekly quiz,20,1,0,1,0,3,1,1
STU1576,12,27.6,12.8,No homework submitted,20,1,0,1,0,3,1,1
STU1576,13,27.4,9.5,Absent without leave,20,1,0,1,0,3,1,1
STU1576,14,25.8,7.8,Absent without leave,20,1,0,1,0,3,1,1
STU1576,15,25.8,4.4,Struggling with concepts,20,1,0,1,0,3,1,1
STU1577,1,48.9,36.7,Sleeping in class,18,1,0,1,0,4,2,1
STU1577,2,46.8,34.6,Needs improvement in discipline,18,1,0,1,0,4,2,1
STU1577,3,44.6,32.6,Incomplete homework,18,1,0,1,0,4,2,1
STU1577,4,40.3,28.8,Did not pay attention,18,1,0,1,0,4,2,1
STU1577,5,37.9,27.0,Declined to participate in activities,18,1,0,1,0,4,2,1
STU1577,6,33.0,25.3,Sleeping in class,18,1,0,1,0,4,2,1
STU1577,7,29.9,22.9,Needs improvement in discipline,18,1,0,1,0,4,2,1
STU1577,8,27.3,21.2,No homework submitted,18,1,0,1,0,4,2,1
STU1577,9,25.2,17.8,Sleeping in class,18,1,0,1,0,4,2,1
STU1577,10,21.0,16.5,Rude to classmates,18,1,0,1,0,4,2,1
STU1577,11,18.6,14.4,Failed the weekly quiz,18,1,0,1,0,4,2,1
STU1577,12,16.7,12.3,Sleeping in class,18,1,0,1,0,4,2,1
STU1577,13,11.9,11.6,Failed the weekly quiz,18,1,0,1,0,4,2,1
STU1577,14,8.9,9.2,Needs improvement in discipline,18,1,0,1,0,4,2,1
STU1577,15,4.8,6.0,Showed signs of academic distress,18,1,0,1,0,4,2,1
STU1578,1,100.0,92.9,Showed great improvement,25,1,0,1,1,7,7,0
STU1578,2,100.0,91.7,Engaged in group discussions,25,1,0,1,1,7,7,0
STU1578,3,98.4,90.4,Excellent presentation skills,25,1,0,1,1,7,7,0
STU1578,4,99.6,92.1,Showed initiative in learning,25,1,0,1,1,7,7,0
STU1578,5,99.9,92.8,Submitted assignment on time,25,1,0,1,1,7,7,0
STU1578,6,98.4,91.1,Excellent presentation skills,25,1,0,1,1,7,7,0
STU1578,7,97.8,90.5,Helped peers with coursework,25,1,0,1,1,7,7,0
STU1578,8,96.6,88.9,Showed initiative in learning,25,1,0,1,1,7,7,0
STU1578,9,98.1,89.2,Strong problem-solving ability,25,1,0,1,1,7,7,0
STU1578,10,97.3,88.8,Asked insightful questions,25,1,0,1,1,7,7,0
STU1578,11,97.8,88.8,Strong problem-solving ability,25,1,0,1,1,7,7,0
STU1578,12,98.2,88.6,Submitted assignment on time,25,1,0,1,1,7,7,0
STU1578,13,97.4,90.6,Excellent presentation skills,25,1,0,1,1,7,7,0
STU1578,14,98.1,92.1,Perfect attendance this week,25,1,0,1,1,7,7,0
STU1578,15,96.4,93.5,Demonstrated strong leadership,25,1,0,1,1,7,7,0
STU1579,1,56.9,51.7,On-time submission with minor errors,25,0,0,1,0,5,3,1
STU1579,2,55.9,51.3,Average performance,25,0,0,1,0,5,3,1
STU1579,3,54.4,50.0,Satisfactory attendance record,25,0,0,1,0,5,3,1
STU1579,4,52.9,47.1,Rude to classmates,25,0,0,1,0,5,3,1
STU1579,5,50.4,44.5,Late submission of assignment,25,0,0,1,0,5,3,1
STU1579,6,48.7,42.1,Frequently late to class,25,0,0,1,0,5,3,1
STU1579,7,46.3,41.2,Absent without leave,25,0,0,1,0,5,3,1
STU1579,8,41.5,40.4,Showed signs of academic distress,25,0,0,1,0,5,3,1
STU1579,9,36.7,38.9,Did not pay attention,25,0,0,1,0,5,3,1
STU1579,10,32.4,37.3,Needs improvement in discipline,25,0,0,1,0,5,3,1
STU1579,11,32.1,35.4,Needs improvement in discipline,25,0,0,1,0,5,3,1
STU1579,12,30.4,35.2,No homework submitted,25,0,0,1,0,5,3,1
STU1579,13,29.1,33.3,Sleeping in class,25,0,0,1,0,5,3,1
STU1579,14,25.8,30.4,Disruptive behavior in class,25,0,0,1,0,5,3,1
STU1579,15,23.8,29.0,Absent without leave,25,0,0,1,0,5,3,1
STU1580,1,71.6,95.3,Moderate effort observed,23,1,0,0,1,5,5,0
STU1580,2,70.7,97.1,Present but passive,23,1,0,0,1,5,5,0
STU1580,3,70.5,96.6,No significant changes,23,1,0,0,1,5,5,0
STU1580,4,71.6,97.3,Completed the quiz,23,1,0,0,1,5,5,0
STU1580,5,69.9,96.5,Standard participation,23,1,0,0,1,5,5,0
STU1580,6,68.4,94.7,No significant changes,23,1,0,0,1,5,5,0
STU1580,7,66.7,94.3,Followed instructions,23,1,0,0,1,5,5,0
STU1580,8,65.0,93.0,Adequate performance noted,23,1,0,0,1,5,5,0
STU1580,9,63.5,92.1,Satisfactory attendance record,23,1,0,0,1,5,5,0
STU1580,10,63.4,90.5,Present but passive,23,1,0,0,1,5,5,0
STU1580,11,63.0,92.3,Regular attendance,23,1,0,0,1,5,5,0
STU1580,12,62.7,94.1,No significant changes,23,1,0,0,1,5,5,0
STU1580,13,63.4,95.6,No significant changes,23,1,0,0,1,5,5,0
STU1580,14,64.0,94.4,Quiet in class,23,1,0,0,1,5,5,0
STU1580,15,62.4,92.9,Completed the quiz,23,1,0,0,1,5,5,0
STU1581,1,91.1,66.5,Satisfactory attendance record,25,1,0,0,1,6,5,0
STU1581,2,90.8,65.0,Completed the quiz,25,1,0,0,1,6,5,0
STU1581,3,89.3,63.8,Completed the quiz,25,1,0,0,1,6,5,0
STU1581,4,90.4,62.0,Regular attendance,25,1,0,0,1,6,5,0
STU1581,5,92.3,63.6,Present but passive,25,1,0,0,1,6,5,0
STU1581,6,94.2,64.2,Quiet in class,25,1,0,0,1,6,5,0
STU1581,7,94.4,65.6,Regular attendance,25,1,0,0,1,6,5,0
STU1581,8,92.4,66.8,No significant changes,25,1,0,0,1,6,5,0
STU1581,9,91.3,68.4,Submitted assignment,25,1,0,0,1,6,5,0
STU1581,10,91.6,70.2,Present but passive,25,1,0,0,1,6,5,0
STU1581,11,90.8,70.8,No significant changes,25,1,0,0,1,6,5,0
STU1581,12,92.5,69.2,No significant changes,25,1,0,0,1,6,5,0
STU1581,13,93.3,70.2,Attended but disengaged,25,1,0,0,1,6,5,0
STU1581,14,93.6,68.5,Moderate effort observed,25,1,0,0,1,6,5,0
STU1581,15,94.7,66.7,Standard participation,25,1,0,0,1,6,5,0
STU1582,1,88.7,70.3,No significant changes,20,0,1,0,1,4,3,0
STU1582,2,88.0,70.2,Present but passive,20,0,1,0,1,4,3,0
STU1582,3,87.6,69.8,On-time submission with minor errors,20,0,1,0,1,4,3,0
STU1582,4,86.7,67.9,Satisfactory attendance record,20,0,1,0,1,4,3,0
STU1582,5,88.4,68.1,Quiet in class,20,0,1,0,1,4,3,0
STU1582,6,87.0,68.7,Present but passive,20,0,1,0,1,4,3,0
STU1582,7,85.1,69.3,Met the basic requirements,20,0,1,0,1,4,3,0
STU1582,8,84.8,68.6,Moderate effort observed,20,0,1,0,1,4,3,0
STU1582,9,86.3,68.4,Submitted assignment,20,0,1,0,1,4,3,0
STU1582,10,87.1,69.5,Attended but disengaged,20,0,1,0,1,4,3,0
STU1582,11,87.5,71.1,Adequate performance noted,20,0,1,0,1,4,3,0
STU1582,12,88.0,71.3,Moderate effort observed,20,0,1,0,1,4,3,0
STU1582,13,89.2,72.4,Satisfactory attendance record,20,0,1,0,1,4,3,0
STU1582,14,89.4,72.9,Attended but disengaged,20,0,1,0,1,4,3,0
STU1582,15,87.7,74.9,Present but passive,20,0,1,0,1,4,3,0
STU1583,1,74.4,74.7,Completed the quiz,22,0,0,0,1,7,6,0
STU1583,2,75.4,76.5,Present but passive,22,0,0,0,1,7,6,0
STU1583,3,73.4,74.7,Average performance,22,0,0,0,1,7,6,0
STU1583,4,73.4,73.3,Met the basic requirements,22,0,0,0,1,7,6,0
STU1583,5,74.7,73.6,Adequate performance noted,22,0,0,0,1,7,6,0
STU1583,6,76.0,71.6,Adequate performance noted,22,0,0,0,1,7,6,0
STU1583,7,74.2,70.9,Moderate effort observed,22,0,0,0,1,7,6,0
STU1583,8,73.3,69.5,Standard participation,22,0,0,0,1,7,6,0
STU1583,9,74.5,68.3,Adequate performance noted,22,0,0,0,1,7,6,0
STU1583,10,76.2,67.2,Regular attendance,22,0,0,0,1,7,6,0
STU1583,11,76.1,68.7,Standard participation,22,0,0,0,1,7,6,0
STU1583,12,75.9,70.1,On-time submission with minor errors,22,0,0,0,1,7,6,0
STU1583,13,75.3,69.2,Attended but disengaged,22,0,0,0,1,7,6,0
STU1583,14,76.7,67.2,Regular attendance,22,0,0,0,1,7,6,0
STU1583,15,78.1,69.0,Attended but disengaged,22,0,0,0,1,7,6,0
STU1584,1,56.8,34.9,Incomplete homework,18,0,1,1,0,5,4,1
STU1584,2,55.3,31.7,Needs improvement in discipline,18,0,1,1,0,5,4,1
STU1584,3,50.8,31.1,Late submission of assignment,18,0,1,1,0,5,4,1
STU1584,4,48.9,27.9,Needs improvement in discipline,18,0,1,1,0,5,4,1
STU1584,5,43.9,26.0,Disruptive behavior in class,18,0,1,1,0,5,4,1
STU1584,6,41.5,22.3,Showed signs of academic distress,18,0,1,1,0,5,4,1
STU1584,7,41.1,20.3,Incomplete homework,18,0,1,1,0,5,4,1
